#time Xenon_content radius partial_radius Xenon_gb
644.791 182.226 1.62329 1.62329 0.00341142
647.657 182.226 1.62351 1.62351 0.00342449
648.23 182.226 1.62355 1.62355 0.0034271
648.23 182.023 1.62345 1.62345 0.0034271
651.669 182.023 1.62371 1.62371 0.00344277
652.357 182.023 1.62376 1.62376 0.0034459
652.357 181.889 1.62366 1.62366 0.0034459
656.484 181.889 1.62398 1.62398 0.00346466
657.31 181.889 1.62404 1.62404 0.00346841
657.31 181.45 1.62387 1.62387 0.00346841
662.263 181.45 1.62425 1.62425 0.00349085
663.253 181.45 1.62432 1.62432 0.00349534
663.253 181.18 1.62422 1.62422 0.00349534
669.196 181.18 1.62467 1.62467 0.00352217
670.385 181.18 1.62476 1.62476 0.00352753
670.385 180.877 1.62461 1.62461 0.00352753
677.517 180.877 1.62515 1.62515 0.00355957
677.659 180.877 1.62516 1.62516 0.00356021
677.659 180.641 1.62507 1.62507 0.00356021
679.086 180.641 1.62518 1.62518 0.0035666
684.934 180.641 1.62562 1.62562 0.0035928
684.934 180.27 1.62554 1.62554 0.0035928
692.208 180.27 1.62609 1.62609 0.00362534
693.663 180.27 1.6262 1.6262 0.00363184
693.663 180.101 1.62611 1.62611 0.00363184
702.393 180.101 1.62676 1.62676 0.00367072
704.138 180.101 1.6269 1.6269 0.00367849
704.138 179.73 1.62668 1.62668 0.00367849
708.089 179.73 1.62698 1.62698 0.00369604
708.089 179.629 1.62691 1.62691 0.00369604
712.04 179.629 1.6272 1.6272 0.00371356
712.04 179.46 1.62711 1.62711 0.00371356
715.991 179.46 1.62741 1.62741 0.00373106
716.781 179.46 1.62747 1.62747 0.00373455
716.781 179.157 1.62737 1.62737 0.00373455
721.522 179.157 1.62773 1.62773 0.00375555
722.47 179.157 1.6278 1.6278 0.00375974
722.47 178.752 1.62763 1.62763 0.00375974
728.159 178.752 1.62806 1.62806 0.0037849
729.297 178.752 1.62814 1.62814 0.00378993
729.297 178.55 1.62805 1.62805 0.00378993
732.932 178.549 1.62833 1.62833 0.00380599
732.932 178.415 1.62822 1.62822 0.00380599
735.558 178.415 1.62842 1.62842 0.00381758
735.558 178.28 1.62832 1.62832 0.00381758
738.184 178.28 1.62852 1.62852 0.00382916
738.184 178.212 1.62847 1.62847 0.00382916
740.81 178.212 1.62867 1.62867 0.00384073
741.336 178.212 1.62871 1.62871 0.00384304
741.336 178.077 1.62866 1.62866 0.00384304
744.487 178.077 1.6289 1.6289 0.00385691
745.117 178.077 1.62895 1.62895 0.00385968
745.117 177.942 1.62885 1.62885 0.00385968
748.899 177.942 1.62914 1.62914 0.00387633
749.655 177.942 1.6292 1.6292 0.00387966
749.655 177.74 1.62913 1.62913 0.00387966
754.194 177.74 1.62947 1.62947 0.00389963
755.101 177.74 1.62954 1.62954 0.00390362
755.101 177.403 1.62941 1.62941 0.00390362
760.547 177.403 1.62983 1.62983 0.00392757
761.636 177.403 1.62991 1.62991 0.00393235
761.636 177.133 1.62973 1.62973 0.00393235
767.302 177.133 1.63016 1.63016 0.00395721
767.302 177.065 1.63015 1.63015 0.00395721
768.846 177.065 1.63027 1.63027 0.00396397
768.846 177.032 1.63025 1.63025 0.00396397
770.39 177.032 1.63036 1.63036 0.00397072
770.39 176.998 1.63035 1.63035 0.00397072
771.527 176.998 1.63043 1.63043 0.0039757
771.527 176.931 1.63041 1.63041 0.0039757
772.494 176.931 1.63048 1.63048 0.00397992
772.494 176.829 1.63044 1.63044 0.00397992
773.462 176.829 1.63052 1.63052 0.00398415
773.655 176.829 1.63053 1.63053 0.00398499
773.655 176.796 1.6305 1.6305 0.00398499
774.815 176.796 1.63059 1.63059 0.00399006
775.048 176.796 1.63061 1.63061 0.00399108
775.048 176.694 1.63057 1.63057 0.00399108
776.44 176.694 1.63068 1.63068 0.00399716
776.719 176.694 1.6307 1.6307 0.00399838
776.719 176.56 1.63065 1.63065 0.00399838
778.39 176.56 1.63077 1.63077 0.00400567
778.724 176.56 1.6308 1.6308 0.00400713
778.724 176.56 1.6308 1.6308 0.00400713
780.729 176.56 1.63095 1.63095 0.00401588
781.131 176.56 1.63098 1.63098 0.00401763
781.131 176.357 1.63089 1.63089 0.00401763
783.537 176.357 1.63107 1.63107 0.00402813
784.018 176.357 1.63111 1.63111 0.00403022
784.018 176.29 1.63104 1.63104 0.00403022
786.906 176.29 1.63126 1.63126 0.00404281
787.484 176.29 1.6313 1.6313 0.00404532
787.484 176.155 1.63123 1.63123 0.00404532
790.949 176.155 1.63149 1.63149 0.00406041
791.642 176.155 1.63154 1.63154 0.00406343
791.642 176.02 1.63145 1.63145 0.00406343
794.247 176.02 1.63165 1.63165 0.00407475
794.247 175.885 1.63161 1.63161 0.00407475
796.851 175.885 1.6318 1.6318 0.00408606
796.851 175.818 1.63178 1.63178 0.00408606
799.456 175.818 1.63197 1.63197 0.00409736
799.456 175.683 1.63188 1.63188 0.00409736
802.061 175.683 1.63208 1.63208 0.00410862
802.582 175.683 1.63211 1.63211 0.00411088
802.582 175.48 1.63205 1.63205 0.00411088
805.708 175.48 1.63228 1.63228 0.00412439
806.333 175.48 1.63233 1.63233 0.00412709
806.333 175.278 1.63225 1.63225 0.00412709
810.084 175.278 1.63253 1.63253 0.00414329
810.834 175.278 1.63259 1.63259 0.00414653
810.834 175.109 1.63251 1.63251 0.00414653
815.335 175.109 1.63285 1.63285 0.00416599
815.335 175.008 1.63281 1.63281 0.00416599
819.836 175.008 1.63315 1.63315 0.00418542
819.836 174.772 1.63304 1.63304 0.00418542
824.337 174.772 1.63338 1.63338 0.0042048
825.238 174.772 1.63345 1.63345 0.00420868
825.238 174.603 1.63343 1.63343 0.00420868
830.639 174.603 1.63383 1.63383 0.00423191
831.719 174.603 1.63392 1.63392 0.00423656
831.719 174.232 1.63368 1.63368 0.00423656
838.201 174.232 1.63417 1.63417 0.00426439
839.497 174.232 1.63426 1.63426 0.00426995
839.497 174.097 1.6342 1.6342 0.00426995
847.275 174.097 1.63478 1.63478 0.00430332
847.275 173.726 1.63451 1.63451 0.00430332
855.053 173.726 1.63509 1.63509 0.00433661
856.608 173.726 1.63521 1.63521 0.00434325
856.608 173.389 1.63504 1.63504 0.00434325
865.942 173.389 1.63574 1.63574 0.00438307
865.942 173.119 1.63558 1.63558 0.00438307
875.275 173.119 1.63627 1.63627 0.0044228
875.275 172.951 1.63618 1.63618 0.0044228
882.019 172.951 1.63668 1.63668 0.00445138
882.019 172.849 1.63658 1.63658 0.00445138
884.181 172.849 1.63674 1.63674 0.00446051
884.181 172.748 1.63671 1.63671 0.00446051
886.018 172.748 1.63685 1.63685 0.00446826
886.018 172.647 1.63682 1.63682 0.00446826
887.856 172.647 1.63695 1.63695 0.00447601
887.856 172.58 1.63695 1.63695 0.00447601
889.693 172.58 1.63709 1.63709 0.00448376
890.061 172.58 1.63711 1.63711 0.0044853
890.061 172.411 1.63698 1.63698 0.0044853
892.266 172.411 1.63714 1.63714 0.00449459
892.707 172.411 1.63717 1.63717 0.00449645
892.707 172.242 1.63709 1.63709 0.00449645
895.353 172.242 1.63728 1.63728 0.00450758
895.882 172.242 1.63732 1.63732 0.00450981
895.882 172.107 1.63727 1.63727 0.00450981
899.057 172.107 1.6375 1.6375 0.00452312
899.692 172.107 1.63755 1.63755 0.00452578
899.692 171.973 1.63745 1.63745 0.00452578
903.502 171.973 1.63773 1.63773 0.00454173
904.265 171.973 1.63779 1.63779 0.00454492
904.265 171.77 1.63765 1.63765 0.00454492
908.837 171.77 1.63799 1.63799 0.00456405
909.751 171.77 1.63805 1.63805 0.00456787
909.751 171.602 1.63804 1.63804 0.00456787
915.238 171.602 1.63844 1.63844 0.00459077
916.336 171.602 1.63852 1.63852 0.00459535
916.336 171.332 1.63835 1.63835 0.00459535
922.92 171.332 1.63883 1.63883 0.00462277
922.92 171.129 1.63878 1.63878 0.00462277
929.504 171.129 1.63926 1.63926 0.00465017
929.504 170.86 1.63911 1.63911 0.00465017
936.088 170.86 1.63959 1.63959 0.00467754
937.405 170.86 1.63969 1.63969 0.004683
937.405 170.387 1.63942 1.63942 0.004683
945.306 170.387 1.64 1.64 0.00471567
946.886 170.387 1.64011 1.64011 0.00472219
946.886 170.118 1.64003 1.64003 0.00472219
956.367 170.117 1.64072 1.64072 0.00476124
956.367 169.578 1.64043 1.64043 0.00476124
964.426 169.578 1.64102 1.64102 0.0047943
964.426 169.409 1.64093 1.64093 0.0047943
968.002 169.409 1.64119 1.64119 0.00480893
968.002 169.409 1.6412 1.6412 0.00480893
968.977 169.409 1.64127 1.64127 0.00481292
968.977 169.342 1.64124 1.64124 0.00481292
969.951 169.342 1.64131 1.64131 0.00481691
969.951 169.274 1.64126 1.64126 0.00481691
970.46 169.274 1.6413 1.6413 0.00481899
970.46 169.274 1.6413 1.6413 0.00481899
970.968 169.274 1.64134 1.64134 0.00482108
970.968 169.241 1.64131 1.64131 0.00482108
971.477 169.241 1.64135 1.64135 0.00482316
971.579 169.241 1.64135 1.64135 0.00482357
971.579 169.207 1.64131 1.64131 0.00482357
972.189 169.207 1.64135 1.64135 0.00482607
972.311 169.207 1.64136 1.64136 0.00482657
972.311 169.139 1.64131 1.64131 0.00482657
973.043 169.139 1.64136 1.64136 0.00482957
973.19 169.139 1.64137 1.64137 0.00483017
973.19 169.072 1.64135 1.64135 0.00483017
974.069 169.072 1.64142 1.64142 0.00483376
974.245 169.072 1.64143 1.64143 0.00483448
974.245 169.072 1.64143 1.64143 0.00483448
975.299 169.072 1.64151 1.64151 0.00483879
975.51 169.072 1.64152 1.64152 0.00483965
975.51 168.971 1.64151 1.64151 0.00483965
976.776 168.971 1.6416 1.6416 0.00484483
977.029 168.971 1.64162 1.64162 0.00484586
977.029 168.903 1.64157 1.64157 0.00484586
978.548 168.903 1.64168 1.64168 0.00485206
978.852 168.903 1.6417 1.6417 0.0048533
978.852 168.802 1.64166 1.64166 0.0048533
980.674 168.802 1.64179 1.64179 0.00486074
981.039 168.802 1.64182 1.64182 0.00486223
981.039 168.667 1.64171 1.64171 0.00486223
983.226 168.667 1.64186 1.64186 0.00487114
983.663 168.667 1.6419 1.6419 0.00487292
983.663 168.566 1.64181 1.64181 0.00487292
986.287 168.566 1.642 1.642 0.00488357
986.812 168.566 1.64204 1.64204 0.0048857
986.812 168.364 1.64199 1.64199 0.0048857
989.962 168.364 1.64222 1.64222 0.00489847
990.592 168.364 1.64226 1.64226 0.00490102
990.592 168.296 1.64219 1.64219 0.00490102
994.371 168.296 1.64247 1.64247 0.00491631
995.127 168.296 1.64252 1.64252 0.00491937
995.127 168.195 1.6425 1.6425 0.00491937
999.662 168.195 1.64283 1.64283 0.00493768
1000.57 168.195 1.64289 1.64289 0.00494134
1000.57 167.858 1.64272 1.64272 0.00494134
1006.01 167.858 1.64312 1.64312 0.00496333
1007.1 167.858 1.6432 1.6432 0.00496773
1007.1 167.554 1.64308 1.64308 0.00496773
1013.63 167.554 1.64355 1.64355 0.00499408
1013.63 167.217 1.64336 1.64336 0.00499408
1020.16 167.217 1.64383 1.64383 0.00502034
1020.16 167.015 1.64373 1.64373 0.00502034
1026.69 167.015 1.6442 1.6442 0.00504657
1026.69 166.745 1.64407 1.64407 0.00504657
1029.59 166.745 1.64428 1.64428 0.0050582
1029.59 166.542 1.64422 1.64422 0.0050582
1032.05 166.542 1.64439 1.64439 0.00506807
1032.05 166.441 1.64437 1.64437 0.00506807
1034.14 166.441 1.64452 1.64452 0.00507646
1034.14 166.306 1.6444 1.6444 0.00507646
1036.24 166.306 1.64455 1.64455 0.00508484
1036.66 166.306 1.64458 1.64458 0.00508652
1036.66 166.104 1.64444 1.64444 0.00508652
1039.17 166.104 1.64462 1.64462 0.00509658
1039.67 166.104 1.64466 1.64466 0.00509859
1039.67 165.935 1.64457 1.64457 0.00509859
1042.69 165.935 1.64479 1.64479 0.00511067
1043.29 165.935 1.64484 1.64484 0.00511308
1043.29 165.834 1.64474 1.64474 0.00511308
1046.91 165.834 1.645 1.645 0.00512755
1046.98 165.834 1.64501 1.64501 0.00512784
1046.98 165.699 1.64497 1.64497 0.00512784
1047.7 165.699 1.64503 1.64503 0.00513073
1050.67 165.699 1.64524 1.64524 0.00514259
1050.67 165.564 1.64517 1.64517 0.00514259
1054.36 165.564 1.64544 1.64544 0.00515737
1055.1 165.564 1.64549 1.64549 0.00516032
1055.1 165.463 1.64542 1.64542 0.00516032
1059.52 165.463 1.64574 1.64574 0.00517799
1060.41 165.463 1.64581 1.64581 0.00518152
1060.41 165.16 1.64559 1.64559 0.00518152
1065.72 165.16 1.64598 1.64598 0.0052027
1066.79 165.16 1.64605 1.64605 0.00520694
1066.79 164.991 1.64599 1.64599 0.00520694
1073.16 164.991 1.64645 1.64645 0.00523234
1074.44 164.991 1.64654 1.64654 0.00523742
1074.44 164.721 1.64646 1.64646 0.00523742
1082.09 164.721 1.64701 1.64701 0.00526788
1082.09 164.485 1.64693 1.64693 0.00526788
1089.74 164.485 1.64749 1.64749 0.00529829
1089.74 164.283 1.64733 1.64733 0.00529829
1097.39 164.283 1.64788 1.64788 0.00532858
1097.39 163.777 1.64763 1.64763 0.00532858
1105.04 163.777 1.64818 1.64818 0.00535877
1105.04 163.439 1.6481 1.6481 0.00535877
1112.69 163.439 1.64866 1.64866 0.00538892
1112.69 163.406 1.64864 1.64864 0.00538892
1114.47 163.406 1.64877 1.64877 0.0053959
1114.47 163.338 1.64875 1.64875 0.0053959
1115.04 163.338 1.64879 1.64879 0.00539813
1115.04 163.305 1.64875 1.64875 0.00539813
1115.6 163.305 1.64879 1.64879 0.00540037
1115.6 163.305 1.64881 1.64881 0.00540037
1116.17 163.305 1.64885 1.64885 0.00540261
1116.18 163.305 1.64885 1.64885 0.00540265
1116.18 163.305 1.64885 1.64885 0.00540265
1116.3 163.305 1.64886 1.64886 0.0054031
1116.76 163.305 1.64889 1.64889 0.00540493
1116.76 163.271 1.64884 1.64884 0.00540493
1117.34 163.271 1.64888 1.64888 0.00540721
1117.46 163.271 1.64889 1.64889 0.00540767
1117.46 163.237 1.64888 1.64888 0.00540767
1118.15 163.237 1.64893 1.64893 0.0054104
1118.29 163.237 1.64894 1.64894 0.00541095
1118.29 163.136 1.64893 1.64893 0.00541095
1119.13 163.136 1.64899 1.64899 0.00541424
1119.29 163.136 1.649 1.649 0.00541489
1119.29 163.035 1.64891 1.64891 0.00541489
1120.29 163.035 1.64898 1.64898 0.00541883
1120.5 163.035 1.64899 1.64899 0.00541962
1120.5 163.001 1.64896 1.64896 0.00541962
1121.7 163.001 1.64905 1.64905 0.00542435
1121.94 163.001 1.64907 1.64907 0.0054253
1121.94 162.967 1.64902 1.64902 0.0054253
1123.38 162.967 1.64912 1.64912 0.00543097
1123.67 162.967 1.64914 1.64914 0.0054321
1123.67 162.832 1.64902 1.64902 0.0054321
1125.4 162.832 1.64915 1.64915 0.0054389
1125.74 162.832 1.64917 1.64917 0.00544026
1125.74 162.697 1.64905 1.64905 0.00544026
1127.82 162.697 1.6492 1.6492 0.0054484
1128.24 162.697 1.64923 1.64923 0.00545003
1128.24 162.664 1.64921 1.64921 0.00545003
1130.73 162.664 1.64939 1.64939 0.0054598
1131.23 162.664 1.64942 1.64942 0.00546175
1131.23 162.461 1.6493 1.6493 0.00546175
1134.22 162.461 1.64952 1.64952 0.00547347
1134.81 162.461 1.64956 1.64956 0.00547581
1134.81 162.326 1.64943 1.64943 0.00547581
1138.4 162.326 1.64969 1.64969 0.00548984
1139.12 162.326 1.64974 1.64974 0.00549265
1139.12 162.259 1.64973 1.64973 0.00549265
1143.43 162.259 1.65004 1.65004 0.00550946
1144.29 162.259 1.6501 1.6501 0.00551282
1144.29 161.955 1.6499 1.6499 0.00551282
1149.45 161.955 1.65027 1.65027 0.00553298
1150.49 161.955 1.65035 1.65035 0.00553701
1150.49 161.821 1.65028 1.65028 0.00553701
1156.69 161.821 1.65072 1.65072 0.00556115
1156.69 161.686 1.65068 1.65068 0.00556115
1162.89 161.686 1.65112 1.65112 0.0055852
1162.89 161.45 1.65102 1.65102 0.0055852
1169.09 161.45 1.65147 1.65147 0.00560921
1169.09 161.281 1.65137 1.65137 0.00560921
1175.29 161.281 1.65182 1.65182 0.00563323
1175.29 161.112 1.65176 1.65176 0.00563323
1181.49 161.112 1.6522 1.6522 0.00565722
1181.49 161.011 1.65209 1.65209 0.00565722
1187.69 161.011 1.65254 1.65254 0.00568116
1187.69 160.842 1.65248 1.65248 0.00568116
1193.89 160.842 1.65293 1.65293 0.00570507
1193.89 160.606 1.65282 1.65282 0.00570507
1200.09 160.606 1.65327 1.65327 0.00572896
1200.09 160.1 1.65295 1.65295 0.00572896
1206.29 160.1 1.6534 1.6534 0.00575282
1206.29 160.033 1.65335 1.65335 0.00575282
1212.49 160.033 1.65379 1.65379 0.00577666
1212.49 159.763 1.65367 1.65367 0.00577666
1218.69 159.763 1.65412 1.65412 0.0058005
1218.69 159.426 1.65397 1.65397 0.0058005
1224.89 159.426 1.65442 1.65442 0.00582432
1224.89 159.223 1.65426 1.65426 0.00582432
1226.58 159.223 1.65439 1.65439 0.0058308
1226.58 159.223 1.65439 1.65439 0.0058308
1228.01 159.223 1.6545 1.6545 0.00583631
1228.01 159.156 1.65451 1.65451 0.00583631
1229.45 159.156 1.65461 1.65461 0.00584182
1229.74 159.156 1.65463 1.65463 0.00584292
1229.74 159.156 1.65463 1.65463 0.00584292
1231.46 159.156 1.65476 1.65476 0.00584953
1231.8 159.156 1.65478 1.65478 0.00585085
1231.8 159.055 1.6548 1.6548 0.00585085
1233.33 159.055 1.65491 1.65491 0.00585671
1233.33 159.055 1.65491 1.65491 0.00585671
1234.85 159.055 1.65502 1.65502 0.00586256
1234.85 158.819 1.65487 1.65487 0.00586256
1236.38 158.819 1.65498 1.65498 0.00586842
1236.68 158.819 1.65501 1.65501 0.00586959
1236.68 158.819 1.65502 1.65502 0.00586959
1238.51 158.819 1.65515 1.65515 0.00587662
1238.55 158.819 1.65516 1.65516 0.00587676
1238.55 158.751 1.65511 1.65511 0.00587676
1238.91 158.751 1.65514 1.65514 0.00587816
1240.41 158.751 1.65525 1.65525 0.00588392
1240.41 158.616 1.6552 1.6552 0.00588392
1242.28 158.616 1.65533 1.65533 0.00589109
1242.65 158.616 1.65536 1.65536 0.00589252
1242.65 158.448 1.6552 1.6552 0.00589252
1244.89 158.448 1.65537 1.65537 0.0059011
1245.34 158.448 1.6554 1.6554 0.00590282
1245.34 158.38 1.65536 1.65536 0.00590282
1248.02 158.38 1.65556 1.65556 0.00591312
1248.56 158.38 1.6556 1.6556 0.00591517
1248.56 158.178 1.65552 1.65552 0.00591517
1251.78 158.178 1.65576 1.65576 0.0059275
1252.43 158.178 1.6558 1.6558 0.00592996
1252.43 158.009 1.65571 1.65571 0.00592996
1256.3 158.009 1.656 1.656 0.00594474
1256.3 157.841 1.65587 1.65587 0.00594474
1260.16 157.841 1.65615 1.65615 0.00595951
1260.16 157.638 1.65599 1.65599 0.00595951
1264.03 157.638 1.65627 1.65627 0.00597427
1264.03 157.537 1.65618 1.65618 0.00597427
1267.9 157.537 1.65646 1.65646 0.00598902
1267.9 157.368 1.65638 1.65638 0.00598902
1271.77 157.368 1.65666 1.65666 0.00600378
1271.77 157.2 1.65657 1.65657 0.00600378
1275.64 157.2 1.65685 1.65685 0.00601854
1275.64 157.031 1.6567 1.6567 0.00601854
1279.5 157.031 1.65698 1.65698 0.00603326
1279.5 156.93 1.65684 1.65684 0.00603326
1283.37 156.93 1.65713 1.65713 0.00604797
1284.15 156.93 1.65718 1.65718 0.00605091
1284.15 156.66 1.65697 1.65697 0.00605091
1288.79 156.66 1.6573 1.6573 0.00606855
1288.79 156.424 1.6571 1.6571 0.00606855
1293.43 156.424 1.65744 1.65744 0.00608618
1293.43 156.289 1.65736 1.65736 0.00608618
1298.07 156.289 1.6577 1.6577 0.00610379
1299 156.289 1.65777 1.65777 0.00610731
1299 156.053 1.65762 1.65762 0.00610731
1304.57 156.053 1.65803 1.65803 0.0061284
1305.68 156.053 1.65811 1.65811 0.00613262
1305.68 155.648 1.65794 1.65794 0.00613262
1312.37 155.648 1.65843 1.65843 0.00615786
1313.7 155.648 1.65853 1.65853 0.0061629
1313.7 155.412 1.65841 1.65841 0.0061629
1321.72 155.412 1.659 1.659 0.0061931
1321.72 155.109 1.65879 1.65879 0.0061931
1329.74 155.109 1.65937 1.65937 0.00622326
1329.74 154.738 1.65903 1.65903 0.00622326
1336.56 154.738 1.65953 1.65953 0.00624882
1336.56 154.535 1.65938 1.65938 0.00624882
1339.59 154.535 1.6596 1.6596 0.00626014
1339.59 154.468 1.65956 1.65956 0.00626014
1340.56 154.468 1.65963 1.65963 0.00626377
1340.56 154.468 1.65963 1.65963 0.00626377
1340.72 154.468 1.65965 1.65965 0.00626438
1340.72 154.468 1.65965 1.65965 0.00626438
1340.88 154.468 1.65966 1.65966 0.00626499
1340.88 154.468 1.65966 1.65966 0.00626499
1341.04 154.468 1.65967 1.65967 0.00626559
1341.07 154.468 1.65967 1.65967 0.00626572
1341.07 154.468 1.65967 1.65967 0.00626572
1341.27 154.468 1.65969 1.65969 0.00626644
1341.31 154.468 1.65969 1.65969 0.00626659
1341.31 154.434 1.65968 1.65968 0.00626659
1341.54 154.434 1.6597 1.6597 0.00626746
1341.59 154.434 1.6597 1.6597 0.00626764
1341.59 154.4 1.65968 1.65968 0.00626764
1341.87 154.4 1.6597 1.6597 0.00626869
1341.93 154.4 1.65971 1.65971 0.0062689
1341.93 154.4 1.65971 1.65971 0.0062689
1342.26 154.4 1.65973 1.65973 0.00627016
1342.33 154.4 1.65974 1.65974 0.00627041
1342.33 154.4 1.65975 1.65975 0.00627041
1342.73 154.4 1.65978 1.65978 0.00627192
1342.81 154.4 1.65979 1.65979 0.00627222
1342.81 154.4 1.65979 1.65979 0.00627222
1343.3 154.4 1.65982 1.65982 0.00627404
1343.4 154.4 1.65983 1.65983 0.0062744
1343.4 154.4 1.65984 1.65984 0.0062744
1343.98 154.4 1.65988 1.65988 0.00627658
1344.09 154.4 1.65989 1.65989 0.00627701
1344.09 154.4 1.65989 1.65989 0.00627701
1344.79 154.4 1.65994 1.65994 0.00627962
1344.93 154.4 1.65995 1.65995 0.00628014
1344.93 154.4 1.65996 1.65996 0.00628014
1345.77 154.4 1.66002 1.66002 0.00628328
1345.94 154.4 1.66003 1.66003 0.0062839
1345.94 154.4 1.66003 1.66003 0.0062839
1346.94 154.4 1.6601 1.6601 0.00628766
1347.14 154.4 1.66012 1.66012 0.00628841
1347.14 154.333 1.66012 1.66012 0.00628841
1348.35 154.333 1.6602 1.6602 0.00629291
1348.59 154.333 1.66022 1.66022 0.00629381
1348.59 154.333 1.66024 1.66024 0.00629381
